"","samp_date","samp_ev","exp","Group","type","sa","la","wi","tot_ct","bmn_pgml","category","mean_ct","log_mean_ct"
"612",2019-08-19,"LSZ2","IC","diatom","pennate",2,16,2,52,5,"diatom pennate 2 16",17.3333333333333,2.85263142991332
"613",2019-08-19,"LSZ2","IC","diatom","pennate",2,20,2,260,14,"diatom pennate 2 20",86.6666666666667,4.46206934234742
"614",2019-08-19,"LSZ2","IC","diatom","pennate",6,80,NA,4,8,"diatom pennate 6 80",1.33333333333333,0.287682072451781
"615",2019-08-19,"LSZ2","IC","diatom","pennate",6,120,NA,2,12,"diatom pennate 6 120",0.666666666666667,-0.405465108108164
"616",2019-08-19,"LSZ2","IC","diatom","pennate",8,144,8,5,28,"diatom pennate 8 144",1.66666666666667,0.510825623765991
"617",2019-08-19,"LSZ2","IC","diatom","pennate fragillaria",16,48,16,1,17,"diatom pennate fragillaria 16 48",0.333333333333333,-1.09861228866811
"618",2019-08-19,"LSZ2","IC","diatom","pennate fragillaria",48,64,48,1,136,"diatom pennate fragillaria 48 64",0.333333333333333,-1.09861228866811
"619",2019-08-19,"LSZ2","IC","diatom","pennate pleurosigma",4,64,4,1,1,"diatom pennate pleurosigma 4 64",0.333333333333333,-1.09861228866811
"620",2019-08-19,"LSZ2","IC","diatom","pennate pleurosigma",8,80,8,1,5,"diatom pennate pleurosigma 8 80",0.333333333333333,-1.09861228866811
"621",2019-08-19,"LSZ2","IC","dinoflagellate","peridinium",20,24,20,13,288,"dinoflagellate peridinium 20 24",4.33333333333333,1.46633706879343
"622",2019-08-19,"LSZ2","IC","dinoflagellate","peridinium",24,24,24,16,279,"dinoflagellate peridinium 24 24",5.33333333333333,1.67397643357167
"623",2019-08-19,"LSZ2","IC","flagellate","cryptomonas",3.67,5.5,NA,1367,88,"flagellate cryptomonas 3.67 5.5",455.666666666667,6.12176154805584
"624",2019-08-19,"LSZ2","IC","flagellate","cryptomonas",6.33,9.5,NA,466,150,"flagellate cryptomonas 6.33 9.5",155.333333333333,5.04557334545754
"625",2019-08-19,"LSZ2","IC","flagellate","cryptomonas",8,24,NA,39,157,"flagellate cryptomonas 8 24",13,2.56494935746154
"626",2019-08-19,"LSZ2","IC","flagellate","cryptomonas",9,14,NA,148,143,"flagellate cryptomonas 9 14",49.3333333333333,3.89859998509601
"627",2019-08-19,"LSZ2","IC","flagellate","cryptomonas",16,24,NA,33,246,"flagellate cryptomonas 16 24",11,2.39789527279837
"628",2019-08-19,"LSZ2","IC","flagellate","other",3.67,5.5,NA,383,27,"flagellate other 3.67 5.5",127.666666666667,4.84942270051254
"629",2019-08-19,"LSZ2","IC","flagellate","other",6.33,9.5,NA,38,14,"flagellate other 6.33 9.5",12.6666666666667,2.53897387105828
"630",2019-08-19,"LSZ2","IC","flagellate","other",9,14,NA,7,24,"flagellate other 9 14",2.33333333333333,0.847297860387204
"631",2019-08-19,"LSZ2","IC","tintinnid","agglutinated",24,56,NA,2,168,"tintinnid agglutinated 24 56",0.666666666666667,-0.405465108108164
"632",2019-08-19,"LSZ2","IC","tintinnid","agglutinated",32,64,NA,1,171,"tintinnid agglutinated 32 64",0.333333333333333,-1.09861228866811
"633",2019-08-19,"LSZ2","IC","unidentified","flagchloro",4,8,NA,2,1,"unidentified flagchloro 4 8",0.666666666666667,-0.405465108108164
"634",2019-08-19,"LSZ2","IC","unidentified","round",5.5,5.5,NA,402,59,"unidentified round 5.5 5.5",134,4.89783979995091
"635",2019-08-19,"LSZ2","IC","unidentified","round",9.5,9.5,NA,33,26,"unidentified round 9.5 9.5",11,2.39789527279837
"636",2019-08-19,"LSZ2","IC","unidentified","round",24.5,24.5,NA,4,154,"unidentified round 24.5 24.5",1.33333333333333,0.287682072451781
"637",2019-08-19,"LSZ2","IC","unidentified",NA,12,32,NA,1,13,"unidentified NA 12 32",0.333333333333333,-1.09861228866811
"638",2019-08-20,"LSZ2","FC","chlorophyte","colonial",10,10,NA,4,12,"chlorophyte colonial 10 10",1.33333333333333,0.287682072451781
"639",2019-08-20,"LSZ2","FC","chlorophyte","colonial",32,32,NA,1,89,"chlorophyte colonial 32 32",0.333333333333333,-1.09861228866811
"640",2019-08-20,"LSZ2","FC","chlorophyte","scenedesmus",4,6,NA,6,1,"chlorophyte scenedesmus 4 6",2,0.693147180559945
"641",2019-08-20,"LSZ2","FC","chlorophyte","scenedesmus",14,20,NA,3,34,"chlorophyte scenedesmus 14 20",1,0
"642",2019-08-20,"LSZ2","FC","ciliate","cone",24,24,NA,575,5626,"ciliate cone 24 24",191.666666666667,5.25575775212924
"643",2019-08-20,"LSZ2","FC","ciliate","cone",32,36,NA,2,165,"ciliate cone 32 36",0.666666666666667,-0.405465108108164
"644",2019-08-20,"LSZ2","FC","ciliate","cone",40,48,NA,5,424,"ciliate cone 40 48",1.66666666666667,0.510825623765991
"645",2019-08-20,"LSZ2","FC","ciliate","oblong",40,56,NA,1,398,"ciliate oblong 40 56",0.333333333333333,-1.09861228866811
"646",2019-08-20,"LSZ2","FC","ciliate","round",5.5,5.5,NA,5,2,"ciliate round 5.5 5.5",1.66666666666667,0.510825623765991
"647",2019-08-20,"LSZ2","FC","ciliate","round",9.5,9.5,NA,76,98,"ciliate round 9.5 9.5",25.3333333333333,3.23212105161822
"648",2019-08-20,"LSZ2","FC","ciliate","round",14,14,NA,54,221,"ciliate round 14 14",18,2.89037175789616
"649",2019-08-20,"LSZ2","FC","ciliate","round",24,24,NA,18,547,"ciliate round 24 24",6,1.79175946922805
"650",2019-08-20,"LSZ2","FC","cyanobacteria","aphanizomenon",8,80,NA,12,381,"cyanobacteria aphanizomenon 8 80",4,1.38629436111989
"651",2019-08-20,"LSZ2","FC","diatom","centric",5.5,5.5,NA,338,34,"diatom centric 5.5 5.5",112.666666666667,4.72443360681491
"652",2019-08-20,"LSZ2","FC","diatom","centric",9.5,9.5,NA,1028,270,"diatom centric 9.5 9.5",342.666666666667,5.836758157347
"653",2019-08-20,"LSZ2","FC","diatom","centric",14,14,NA,138,128,"diatom centric 14 14",46,3.8286413964891
"654",2019-08-20,"LSZ2","FC","diatom","centric",24.5,24.5,NA,1897,5688,"diatom centric 24.5 24.5",632.333333333333,6.4494166812669
"655",2019-08-20,"LSZ2","FC","diatom","centric",40,40,NA,12,632,"diatom centric 40 40",4,1.38629436111989
"656",2019-08-20,"LSZ2","FC","diatom","chain",4,64,NA,3,5,"diatom chain 4 64",1,0
"657",2019-08-20,"LSZ2","FC","diatom","chain",6,248,NA,1,12,"diatom chain 6 248",0.333333333333333,-1.09861228866811
"658",2019-08-20,"LSZ2","FC","diatom","chain",8,120,NA,6,53,"diatom chain 8 120",2,0.693147180559945
"659",2019-08-20,"LSZ2","FC","diatom","chain",8,160,8,14,66,"diatom chain 8 160",4.66666666666667,1.54044504094715
"660",2019-08-20,"LSZ2","FC","diatom","chain",8,408,NA,1,32,"diatom chain 8 408",0.333333333333333,-1.09861228866811
"661",2019-08-20,"LSZ2","FC","diatom","chain",12,128,NA,1,24,"diatom chain 12 128",0.333333333333333,-1.09861228866811
"662",2019-08-20,"LSZ2","FC","diatom","pennate",1,20,1,34,1,"diatom pennate 1 20",11.3333333333333,2.42774823594805
"663",2019-08-20,"LSZ2","FC","diatom","pennate",2,20,2,128,8,"diatom pennate 2 20",42.6666666666667,3.75341797525151
"664",2019-08-20,"LSZ2","FC","diatom","pennate",3,20,3,15,4,"diatom pennate 3 20",5,1.6094379124341
"665",2019-08-20,"LSZ2","FC","diatom","pennate",6,160,6,1,8,"diatom pennate 6 160",0.333333333333333,-1.09861228866811
"666",2019-08-20,"LSZ2","FC","diatom","pennate fragillaria",64,80,64,1,298,"diatom pennate fragillaria 64 80",0.333333333333333,-1.09861228866811
"667",2019-08-20,"LSZ2","FC","diatom","pennate pleurosigma",16,184,16,3,95,"diatom pennate pleurosigma 16 184",1,0
"668",2019-08-20,"LSZ2","FC","dinoflagellate","peridinium",20,20,20,29,199,"dinoflagellate peridinium 20 20",9.66666666666667,2.26868354131836
"669",2019-08-20,"LSZ2","FC","flagellate","cryptomonas",3.67,5.5,NA,1367,91,"flagellate cryptomonas 3.67 5.5",455.666666666667,6.12176154805584
"670",2019-08-20,"LSZ2","FC","flagellate","cryptomonas",6.33,9.5,NA,387,131,"flagellate cryptomonas 6.33 9.5",129,4.85981240436167
"671",2019-08-20,"LSZ2","FC","flagellate","cryptomonas",8,24,NA,16,68,"flagellate cryptomonas 8 24",5.33333333333333,1.67397643357167
"672",2019-08-20,"LSZ2","FC","flagellate","cryptomonas",9,14,NA,176,173,"flagellate cryptomonas 9 14",58.6666666666667,4.07187170637004
"673",2019-08-20,"LSZ2","FC","flagellate","cryptomonas",16,24,NA,33,255,"flagellate cryptomonas 16 24",11,2.39789527279837
"674",2019-08-20,"LSZ2","FC","flagellate","other",3.67,5.5,NA,400,29,"flagellate other 3.67 5.5",133.333333333333,4.89285225843987
"675",2019-08-20,"LSZ2","FC","flagellate","other",6.33,9.5,NA,61,23,"flagellate other 6.33 9.5",20.3333333333333,3.0122615755052
"676",2019-08-20,"LSZ2","FC","flagellate","other",9,14,NA,2,4,"flagellate other 9 14",0.666666666666667,-0.405465108108164
"677",2019-08-20,"LSZ2","FC","tintinnid","agglutinated",20,40,NA,6,245,"tintinnid agglutinated 20 40",2,0.693147180559945
"678",2019-08-20,"LSZ2","FC","tintinnid","agglutinated",24,56,NA,13,511,"tintinnid agglutinated 24 56",4.33333333333333,1.46633706879343
"679",2019-08-20,"LSZ2","FC","unidentified","flagchloro",3,26,NA,25,26,"unidentified flagchloro 3 26",8.33333333333333,2.12026353620009
"680",2019-08-20,"LSZ2","FC","unidentified","flagchloro",4,26,NA,57,50,"unidentified flagchloro 4 26",19,2.94443897916644
"681",2019-08-20,"LSZ2","FC","unidentified","round",5.5,5.5,NA,350,54,"unidentified round 5.5 5.5",116.666666666667,4.75932086581535
"682",2019-08-20,"LSZ2","FC","unidentified","round",9.5,9.5,NA,63,50,"unidentified round 9.5 9.5",21,3.04452243772342
"683",2019-08-20,"LSZ2","FC","unidentified","round",16,16,NA,1,13,"unidentified round 16 16",0.333333333333333,-1.09861228866811
"684",2019-08-20,"LSZ2","FC","unidentified","round",24.5,24.5,NA,8,296,"unidentified round 24.5 24.5",2.66666666666667,0.980829253011726
"685",2019-08-20,"LSZ2","FC","unidentified",NA,20,40,NA,1,45,"unidentified NA 20 40",0.333333333333333,-1.09861228866811
"686",2019-08-20,"LSZ2","T24","chlorophyte","colonial",4,4,NA,2,0,"chlorophyte colonial 4 4",0.666666666666667,-0.405465108108164
"687",2019-08-20,"LSZ2","T24","chlorophyte","other",10,10,NA,1,3,"chlorophyte other 10 10",0.333333333333333,-1.09861228866811
"688",2019-08-20,"LSZ2","T24","chlorophyte","scenedesmus",10,16,NA,4,20,"chlorophyte scenedesmus 10 16",1.33333333333333,0.287682072451781
"689",2019-08-20,"LSZ2","T24","chlorophyte","scenedesmus",16,24,NA,1,19,"chlorophyte scenedesmus 16 24",0.333333333333333,-1.09861228866811
"690",2019-08-20,"LSZ2","T24","ciliate","cone",24,24,NA,102,1029,"ciliate cone 24 24",34,3.52636052461616
"691",2019-08-20,"LSZ2","T24","ciliate","cone",32,56,NA,1,134,"ciliate cone 32 56",0.333333333333333,-1.09861228866811
"692",2019-08-20,"LSZ2","T24","ciliate","round",5.5,5.5,NA,3,1,"ciliate round 5.5 5.5",1,0
"693",2019-08-20,"LSZ2","T24","ciliate","round",9.5,9.5,NA,25,33,"ciliate round 9.5 9.5",8.33333333333333,2.12026353620009
"694",2019-08-20,"LSZ2","T24","ciliate","round",14,14,NA,17,71,"ciliate round 14 14",5.66666666666667,1.73460105538811
"695",2019-08-20,"LSZ2","T24","ciliate","round",24,24,NA,3,192,"ciliate round 24 24",1,0
"696",2019-08-20,"LSZ2","T24","ciliate","round",40,40,NA,4,1153,"ciliate round 40 40",1.33333333333333,0.287682072451781
"697",2019-08-20,"LSZ2","T24","ciliate","round",48,48,NA,3,1442,"ciliate round 48 48",1,0
"698",2019-08-20,"LSZ2","T24","cyanobacteria","aphanizomenon",4,80,NA,11,90,"cyanobacteria aphanizomenon 4 80",3.66666666666667,1.29928298413026
"699",2019-08-20,"LSZ2","T24","cyanobacteria","aphanizomenon",8,80,NA,5,159,"cyanobacteria aphanizomenon 8 80",1.66666666666667,0.510825623765991
"700",2019-08-20,"LSZ2","T24","cyanobacteria","aphanizomenon",8,120,NA,1,48,"cyanobacteria aphanizomenon 8 120",0.333333333333333,-1.09861228866811
"701",2019-08-20,"LSZ2","T24","diatom","centric",5.5,5.5,NA,136,11,"diatom centric 5.5 5.5",45.3333333333333,3.81404259706794
"702",2019-08-20,"LSZ2","T24","diatom","centric",9.5,9.5,NA,203,65,"diatom centric 9.5 9.5",67.6666666666667,4.21459369037368
"703",2019-08-20,"LSZ2","T24","diatom","centric",14,14,NA,49,51,"diatom centric 14 14",16.3333333333333,2.79320800944252
"704",2019-08-20,"LSZ2","T24","diatom","centric",24.5,24.5,NA,347,1276,"diatom centric 24.5 24.5",115.666666666667,4.75071249127875
"705",2019-08-20,"LSZ2","T24","diatom","chain",8,136,8,2,28,"diatom chain 8 136",0.666666666666667,-0.405465108108164
"706",2019-08-20,"LSZ2","T24","diatom","pennate",2,20,2,159,7,"diatom pennate 2 20",53,3.97029191355212
"707",2019-08-20,"LSZ2","T24","diatom","pennate",4,20,4,9,5,"diatom pennate 4 20",3,1.09861228866811
"708",2019-08-20,"LSZ2","T24","diatom","pennate",4,96,4,1,3,"diatom pennate 4 96",0.333333333333333,-1.09861228866811
"709",2019-08-20,"LSZ2","T24","diatom","pennate",8,48,NA,1,5,"diatom pennate 8 48",0.333333333333333,-1.09861228866811
"710",2019-08-20,"LSZ2","T24","dinoflagellate","peridinium",16,16,16,1,13,"dinoflagellate peridinium 16 16",0.333333333333333,-1.09861228866811
"711",2019-08-20,"LSZ2","T24","dinoflagellate","peridinium",24,24,24,1,41,"dinoflagellate peridinium 24 24",0.333333333333333,-1.09861228866811
"712",2019-08-20,"LSZ2","T24","flagellate","cryptomonas",3.67,5.5,NA,856,60,"flagellate cryptomonas 3.67 5.5",285.333333333333,5.65365808747363
"713",2019-08-20,"LSZ2","T24","flagellate","cryptomonas",6.33,9.5,NA,190,68,"flagellate cryptomonas 6.33 9.5",63.3333333333333,4.14841178349238
"714",2019-08-20,"LSZ2","T24","flagellate","cryptomonas",9,14,NA,16,27,"flagellate cryptomonas 9 14",5.33333333333333,1.67397643357167
"715",2019-08-20,"LSZ2","T24","flagellate","other",3.67,5.5,NA,336,25,"flagellate other 3.67 5.5",112,4.71849887129509
"716",2019-08-20,"LSZ2","T24","flagellate","other",6.33,9.5,NA,17,10,"flagellate other 6.33 9.5",5.66666666666667,1.73460105538811
"717",2019-08-20,"LSZ2","T24","flagellate","other",9,14,NA,2,7,"flagellate other 9 14",0.666666666666667,-0.405465108108164
"718",2019-08-20,"LSZ2","T24","unidentified","flagchloro",3,26,NA,42,42,"unidentified flagchloro 3 26",14,2.63905732961526
"719",2019-08-20,"LSZ2","T24","unidentified","flagchloro",4,26,NA,84,144,"unidentified flagchloro 4 26",28,3.3322045101752
"720",2019-08-20,"LSZ2","T24","unidentified","round",5.5,5.5,NA,381,60,"unidentified round 5.5 5.5",127,4.84418708645859
"721",2019-08-20,"LSZ2","T24","unidentified","round",9.5,9.5,NA,33,28,"unidentified round 9.5 9.5",11,2.39789527279837
"722",2019-08-20,"LSZ2","T24","unidentified","round",24.5,24.5,NA,8,157,"unidentified round 24.5 24.5",2.66666666666667,0.980829253011726
"723",2019-09-03,"SJR2","site","chlorophyte","scenedesmus",4,4,NA,7,2,"chlorophyte scenedesmus 4 4",2.33333333333333,0.847297860387204
"724",2019-09-03,"SJR2","site","ciliate","cone",16,24,NA,20,392,"ciliate cone 16 24",6.66666666666667,1.89711998488588
"725",2019-09-03,"SJR2","site","ciliate","round",14,14,NA,3,54,"ciliate round 14 14",1,0
"726",2019-09-03,"SJR2","site","ciliate","round",24,24,NA,4,353,"ciliate round 24 24",1.33333333333333,0.287682072451781
"727",2019-09-03,"SJR2","site","cyanobacteria","other",8,168,NA,8,764,"cyanobacteria other 8 168",2.66666666666667,0.980829253011726
"728",2019-09-03,"SJR2","site","diatom","centric",5.5,5.5,NA,162,47,"diatom centric 5.5 5.5",54,3.98898404656427
"729",2019-09-03,"SJR2","site","diatom","centric",9.5,9.5,NA,61,85,"diatom centric 9.5 9.5",20.3333333333333,3.0122615755052
"730",2019-09-03,"SJR2","site","diatom","centric",14,14,NA,46,184,"diatom centric 14 14",15.3333333333333,2.73002910782099
"731",2019-09-03,"SJR2","site","diatom","centric",24.5,24.5,NA,30,555,"diatom centric 24.5 24.5",10,2.30258509299405
"732",2019-09-03,"SJR2","site","diatom","chain",4,64,NA,1,3,"diatom chain 4 64",0.333333333333333,-1.09861228866811
"733",2019-09-03,"SJR2","site","diatom","chain",6,248,NA,1,18,"diatom chain 6 248",0.333333333333333,-1.09861228866811
"734",2019-09-03,"SJR2","site","diatom","chain",32,1400,NA,1,1568,"diatom chain 32 1400",0.333333333333333,-1.09861228866811
"735",2019-09-03,"SJR2","site","diatom","pennate",2,20,2,61,10,"diatom pennate 2 20",20.3333333333333,3.0122615755052
"736",2019-09-03,"SJR2","site","diatom","pennate",3,12,3,9,3,"diatom pennate 3 12",3,1.09861228866811
"737",2019-09-03,"SJR2","site","diatom","pennate",16,64,16,1,38,"diatom pennate 16 64",0.333333333333333,-1.09861228866811
"738",2019-09-03,"SJR2","site","diatom","pennate",16,160,16,3,223,"diatom pennate 16 160",1,0
"739",2019-09-03,"SJR2","site","diatom","pennate pleurosigma",8,80,8,2,14,"diatom pennate pleurosigma 8 80",0.666666666666667,-0.405465108108164
"740",2019-09-03,"SJR2","site","flagellate","cryptomonas",3.67,5.5,NA,332,98,"flagellate cryptomonas 3.67 5.5",110.666666666667,4.70652268024838
"741",2019-09-03,"SJR2","site","flagellate","cryptomonas",6.33,9.5,NA,112,164,"flagellate cryptomonas 6.33 9.5",37.3333333333333,3.61988658262699
"742",2019-09-03,"SJR2","site","flagellate","cryptomonas",8,24,NA,23,137,"flagellate cryptomonas 8 24",7.66666666666667,2.03688192726104
"743",2019-09-03,"SJR2","site","flagellate","cryptomonas",9,14,NA,42,182,"flagellate cryptomonas 9 14",14,2.63905732961526
"744",2019-09-03,"SJR2","site","flagellate","other",3.67,5.5,NA,294,87,"flagellate other 3.67 5.5",98,4.58496747867057
"745",2019-09-03,"SJR2","site","flagellate","other",6.33,9.5,NA,39,61,"flagellate other 6.33 9.5",13,2.56494935746154
"746",2019-09-03,"SJR2","site","flagellate",NA,8,16,NA,12,51,"flagellate NA 8 16",4,1.38629436111989
"747",2019-09-03,"SJR2","site","tintinnid","hyaline",32,56,NA,1,216,"tintinnid hyaline 32 56",0.333333333333333,-1.09861228866811
"748",2019-09-03,"SJR2","site","unidentified","round",5.5,5.5,NA,142,94,"unidentified round 5.5 5.5",47.3333333333333,3.85721476893315
"749",2019-09-03,"SJR2","site","unidentified","round",9.5,9.5,NA,29,99,"unidentified round 9.5 9.5",9.66666666666667,2.26868354131836
"750",2019-09-03,"SJR2","site","unidentified","round",24.5,24.5,NA,18,909,"unidentified round 24.5 24.5",6,1.79175946922805
"751",2019-09-03,"SJR2","site","unidentified","round",56,56,NA,1,618,"unidentified round 56 56",0.333333333333333,-1.09861228866811
"752",2019-09-03,"SJR2","site","unidentified",NA,16,32,NA,49,1343,"unidentified NA 16 32",16.3333333333333,2.79320800944252
"753",2019-09-03,"SJR2","site","unidentified",NA,32,80,NA,7,1878,"unidentified NA 32 80",2.33333333333333,0.847297860387204
"754",2019-09-04,"SJR2","IC","chlorophyte","scenedesmus",4,4,NA,8,1,"chlorophyte scenedesmus 4 4",2.66666666666667,0.980829253011726
"755",2019-09-04,"SJR2","IC","chlorophyte","scenedesmus",6,14,NA,9,14,"chlorophyte scenedesmus 6 14",3,1.09861228866811
"756",2019-09-04,"SJR2","IC","chlorophyte","scenedesmus",16,32,NA,2,24,"chlorophyte scenedesmus 16 32",0.666666666666667,-0.405465108108164
"757",2019-09-04,"SJR2","IC","ciliate","cone",24,24,NA,133,1328,"ciliate cone 24 24",44.3333333333333,3.79173683955364
"758",2019-09-04,"SJR2","IC","ciliate","cone",24,40,NA,4,206,"ciliate cone 24 40",1.33333333333333,0.287682072451781
"759",2019-09-04,"SJR2","IC","ciliate","oblong",12,32,NA,1,21,"ciliate oblong 12 32",0.333333333333333,-1.09861228866811
"760",2019-09-04,"SJR2","IC","ciliate","round",5.5,5.5,NA,1,1,"ciliate round 5.5 5.5",0.333333333333333,-1.09861228866811
"761",2019-09-04,"SJR2","IC","ciliate","round",9.5,9.5,NA,25,33,"ciliate round 9.5 9.5",8.33333333333333,2.12026353620009
"762",2019-09-04,"SJR2","IC","ciliate","round",14,14,NA,28,115,"ciliate round 14 14",9.33333333333333,2.23359222150709
"763",2019-09-04,"SJR2","IC","ciliate","round",40,40,NA,5,699,"ciliate round 40 40",1.66666666666667,0.510825623765991
"764",2019-09-04,"SJR2","IC","cyanobacteria","aphanizomenon",8,80,NA,80,847,"cyanobacteria aphanizomenon 8 80",26.6666666666667,3.28341434600577
"765",2019-09-04,"SJR2","IC","cyanobacteria","dolichospermum",8,80,NA,28,891,"cyanobacteria dolichospermum 8 80",9.33333333333333,2.23359222150709
"766",2019-09-04,"SJR2","IC","diatom","centric",5.5,5.5,NA,427,29,"diatom centric 5.5 5.5",142.333333333333,4.95817172456051
"767",2019-09-04,"SJR2","IC","diatom","centric",9.5,9.5,NA,134,45,"diatom centric 9.5 9.5",44.6666666666667,3.7992275112828
"768",2019-09-04,"SJR2","IC","diatom","centric",14,14,NA,56,58,"diatom centric 14 14",18.6666666666667,2.92673940206704
"769",2019-09-04,"SJR2","IC","diatom","centric",24.5,24.5,NA,78,341,"diatom centric 24.5 24.5",26,3.25809653802148
"770",2019-09-04,"SJR2","IC","diatom","centric",40,40,NA,2,131,"diatom centric 40 40",0.666666666666667,-0.405465108108164
"771",2019-09-04,"SJR2","IC","diatom","chain",8,136,8,3,40,"diatom chain 8 136",1,0
"772",2019-09-04,"SJR2","IC","diatom","chain",8,160,8,4,59,"diatom chain 8 160",1.33333333333333,0.287682072451781
"773",2019-09-04,"SJR2","IC","diatom","pennate",2,8,2,6,0,"diatom pennate 2 8",2,0.693147180559945
"774",2019-09-04,"SJR2","IC","diatom","pennate",2,10,2,29,1,"diatom pennate 2 10",9.66666666666667,2.26868354131836
"775",2019-09-04,"SJR2","IC","diatom","pennate",2,20,2,103,6,"diatom pennate 2 20",34.3333333333333,3.53611669956153
"776",2019-09-04,"SJR2","IC","diatom","pennate",4,10,4,54,12,"diatom pennate 4 10",18,2.89037175789616
"777",2019-09-04,"SJR2","IC","diatom","pennate",4,16,4,17,7,"diatom pennate 4 16",5.66666666666667,1.73460105538811
"778",2019-09-04,"SJR2","IC","diatom","pennate",4,20,4,2,1,"diatom pennate 4 20",0.666666666666667,-0.405465108108164
"779",2019-09-04,"SJR2","IC","diatom","pennate",6,40,NA,2,5,"diatom pennate 6 40",0.666666666666667,-0.405465108108164
"780",2019-09-04,"SJR2","IC","diatom","pennate",6,80,NA,3,12,"diatom pennate 6 80",1,0
"781",2019-09-04,"SJR2","IC","diatom","pennate",8,40,8,1,4,"diatom pennate 8 40",0.333333333333333,-1.09861228866811
"782",2019-09-04,"SJR2","IC","diatom","pennate",8,64,8,1,6,"diatom pennate 8 64",0.333333333333333,-1.09861228866811
"783",2019-09-04,"SJR2","IC","diatom","pennate",8,184,NA,2,29,"diatom pennate 8 184",0.666666666666667,-0.405465108108164
"784",2019-09-04,"SJR2","IC","diatom","pennate pleurosigma",6,56,6,12,20,"diatom pennate pleurosigma 6 56",4,1.38629436111989
"785",2019-09-04,"SJR2","IC","diatom","pennate pleurosigma",8,80,8,3,13,"diatom pennate pleurosigma 8 80",1,0
"786",2019-09-04,"SJR2","IC","diatom","pennate pleurosigma",8,120,8,4,25,"diatom pennate pleurosigma 8 120",1.33333333333333,0.287682072451781
"787",2019-09-04,"SJR2","IC","dinoflagellate","peridinium",24,24,24,19,224,"dinoflagellate peridinium 24 24",6.33333333333333,1.84582669049833
"788",2019-09-04,"SJR2","IC","flagellate","colonial",16,16,NA,1,13,"flagellate colonial 16 16",0.333333333333333,-1.09861228866811
"789",2019-09-04,"SJR2","IC","flagellate","cryptomonas",3.67,5.5,NA,398,29,"flagellate cryptomonas 3.67 5.5",132.666666666667,4.88783971661633
"790",2019-09-04,"SJR2","IC","flagellate","cryptomonas",6.33,9.5,NA,483,161,"flagellate cryptomonas 6.33 9.5",161,5.08140436498446
"791",2019-09-04,"SJR2","IC","flagellate","cryptomonas",8,24,NA,75,103,"flagellate cryptomonas 8 24",25,3.2188758248682
"792",2019-09-04,"SJR2","IC","flagellate","cryptomonas",9,14,NA,158,157,"flagellate cryptomonas 9 14",52.6666666666667,3.96398274435886
"793",2019-09-04,"SJR2","IC","flagellate","cryptomonas",12,40,NA,1,17,"flagellate cryptomonas 12 40",0.333333333333333,-1.09861228866811
"794",2019-09-04,"SJR2","IC","flagellate","other",3.67,5.5,NA,445,31,"flagellate other 3.67 5.5",148.333333333333,4.99946199349813
"795",2019-09-04,"SJR2","IC","flagellate","other",6.33,9.5,NA,118,43,"flagellate other 6.33 9.5",39.3333333333333,3.67207233579756
"796",2019-09-04,"SJR2","IC","tintinnid","agglutinated",24,32,NA,1,52,"tintinnid agglutinated 24 32",0.333333333333333,-1.09861228866811
"797",2019-09-04,"SJR2","IC","tintinnid","agglutinated",24,64,NA,1,100,"tintinnid agglutinated 24 64",0.333333333333333,-1.09861228866811
"798",2019-09-04,"SJR2","IC","unidentified","round",5.5,5.5,NA,497,76,"unidentified round 5.5 5.5",165.666666666667,5.10997773742852
"799",2019-09-04,"SJR2","IC","unidentified","round",9.5,9.5,NA,98,77,"unidentified round 9.5 9.5",32.6666666666667,3.48635519000246
"800",2019-09-04,"SJR2","IC","unidentified","round",14,14,NA,8,32,"unidentified round 14 14",2.66666666666667,0.980829253011726
"801",2019-09-04,"SJR2","IC","unidentified","round",24.5,24.5,NA,35,422,"unidentified round 24.5 24.5",11.6666666666667,2.4567357728213
"802",2019-09-04,"SJR2","IC","unidentified","round",28,28,NA,4,226,"unidentified round 28 28",1.33333333333333,0.287682072451781
"803",2019-09-04,"SJR2","IC","unidentified",NA,10,10,NA,6,18,"unidentified NA 10 10",2,0.693147180559945
"804",2019-09-05,"SJR2","FC","chlorophyte","colonial",10,10,NA,13,38,"chlorophyte colonial 10 10",4.33333333333333,1.46633706879343
"805",2019-09-05,"SJR2","FC","chlorophyte","scenedesmus",4,4,NA,2,0,"chlorophyte scenedesmus 4 4",0.666666666666667,-0.405465108108164
"806",2019-09-05,"SJR2","FC","chlorophyte","scenedesmus",4,8,NA,10,4,"chlorophyte scenedesmus 4 8",3.33333333333333,1.20397280432594
"807",2019-09-05,"SJR2","FC","chlorophyte","scenedesmus",12,16,NA,1,7,"chlorophyte scenedesmus 12 16",0.333333333333333,-1.09861228866811
"808",2019-09-05,"SJR2","FC","chlorophyte","scenedesmus",16,32,NA,1,24,"chlorophyte scenedesmus 16 32",0.333333333333333,-1.09861228866811
"809",2019-09-05,"SJR2","FC","ciliate","cone",24,24,NA,151,4433,"ciliate cone 24 24",50.3333333333333,3.91866754814681
"810",2019-09-05,"SJR2","FC","ciliate","cone",24,40,NA,1,53,"ciliate cone 24 40",0.333333333333333,-1.09861228866811
"811",2019-09-05,"SJR2","FC","ciliate","round",5.5,5.5,NA,9,2,"ciliate round 5.5 5.5",3,1.09861228866811
